"Filename","Date","Metadata_Experiment","Metadata_Plate","Magnification","Metadata_Well","Worm_ID","Length_um","Width_um","Topology_Warnings","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","mean_wormwidth_um","min_wormwidth_um","q10_wormwidth_um","q25_wormwidth_um","median_wormwidth_um","sd_wormwidth_um","q75_wormwidth_um","q90_wormwidth_um","max_wormwidth_um","cv_wormwidth_um","n","flag_id","titer_WellFlag","n_WellFlag","outlier_length_WellFlag","outlier_width_WellFlag","outlier_WellFlag","assay_bleach","control_median_wormlength_um","median_wormlength_um_delta"
"20250529-CbDRC3-p026-m2x_D07_roi_0.png",20250529,"CbDRC3","p026","m2x","D07",0,637.34461997906,31.2035317608104,"","48h",10,"15hHB101","DMSO",1,"Levamisole",4.375,NA,NA,"NIC1667","1",NA,NA,588.243746180623,243.040567428605,526.08231009141,569.869271709792,601.157985998494,62.1045297743009,622.412384074133,642.511869986746,694.822799195989,0.105576183644171,30.9125804830252,16.7879147019707,26.5453834219319,28.5561896584281,31.6506384337481,3.44822970766499,33.1751751217571,34.6123016057599,37.6656979726649,0.111547779376053,62,"1_NIC1667_4.375",NA,NA,NA,NA,NA,"1",733.394904851972,-132.236918853479
"20250529-CbDRC3-p026-m2x_D08_roi_0.png",20250529,"CbDRC3","p026","m2x","D08",0,589.747931692034,32.2746785706378,"","48h",10,"15hHB101","DMSO",1,"Levamisole",8.75,NA,NA,"NIC1667","1",NA,NA,546.395337717364,437.328739718067,507.907417643364,524.745024333241,549.726154420721,31.8121211233974,569.141481941297,583.938053109285,595.50561257702,0.0582218019214742,29.7040747503832,22.5307045885578,27.5282689341167,28.3482347484904,29.955654628503,2.29551116317292,31.4898959578249,32.2746785706378,33.307588520239,0.0772793356623004,51,"1_NIC1667_8.75",NA,NA,NA,NA,NA,"1",733.394904851972,-183.668750431251
"20250529-CbDRC3-p026-m2x_D09_roi_0.png",20250529,"CbDRC3","p026","m2x","D09",0,513.260853034859,26.9806799450882,"","48h",10,"15hHB101","DMSO",1,"Levamisole",17.5,NA,NA,"NIC1667","1",NA,NA,490.033424375707,311.540496417419,457.301345493051,479.687878285785,498.766181561886,46.7740500142675,515.510109401723,527.926918809025,553.335496366368,0.0954507339450502,27.6268976693583,17.0446709821012,25.0364162496063,27.0945657523074,28.0958389796318,2.477977829861,29.0461235159377,29.7353256364922,31.4430729761235,0.0896943934681959,63,"1_NIC1667_17.5",NA,NA,NA,NA,NA,"1",733.394904851972,-234.628723290087
"20250529-CbDRC3-p026-m2x_D10_roi_0.png",20250529,"CbDRC3","p026","m2x","D10",0,510.082882043388,28.0720187392256,"","48h",10,"15hHB101","DMSO",1,"Levamisole",35,NA,NA,"NIC1667","1",NA,NA,505.015723727246,381.464881217284,469.726224267176,488.587072879472,506.229499171183,31.5624030276821,520.912081750712,543.692314409794,594.991060735735,0.0624978620363286,28.5168541424741,21.6298595491096,26.6880849797711,27.6712884176449,28.6032651329901,1.85979747309411,29.4897220494329,30.3896653683744,33.1220015127703,0.0652174838010642,71,"1_NIC1667_35",NA,NA,NA,NA,NA,"1",733.394904851972,-227.165405680789
"20250529-CbDRC3-p026-m2x_D11_roi_0.png",20250529,"CbDRC3","p026","m2x","D11",0,389.991366675911,23.4830550656502,"","48h",10,"15hHB101","DMSO",1,"Levamisole",70,NA,NA,"NIC1667","1",NA,NA,372.006517281684,193.760285937829,315.152518392065,365.713920240537,380.965524289101,42.4630583742301,390.803230305755,413.115713485432,445.21715234756,0.114146006592882,22.8245084879753,13.3209570077426,20.9006397793491,22.0200500262574,22.8362105172434,2.55346257496748,23.690767968149,24.644927894574,34.0824455016135,0.111873715760965,78,"1_NIC1667_70",NA,"n>75",NA,NA,NA,"1",733.394904851972,-352.429380562872
"20250529-CbDRC3-p026-m2x_E01_roi_0.png",20250529,"CbDRC3","p026","m2x","E01",0,788.281090903774,38.3194912407972,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0,NA,NA,"PB420","1",NA,NA,743.327544852113,321.390659226977,697.910497485611,728.966905138345,755.988683669928,63.0018429600937,776.172421955738,795.605313679806,817.425004787031,0.084756502562579,36.5754275462505,18.9825484630491,33.5431716227516,34.9781967846773,36.8847475879589,3.42489171493969,38.9485821566626,40.0541220401611,42.0611282750324,0.0936391436739552,82,"1_PB420_0",NA,"n>75",NA,NA,NA,"1",755.762080684412,0.226602985516365
"20250529-CbDRC3-p026-m2x_E02_roi_0.png",20250529,"CbDRC3","p026","m2x","E02",0,744.206291534588,34.5608983365332,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.136,NA,NA,"PB420","1",NA,NA,738.26111526695,176.157427119218,701.802172072211,730.853821701985,757.16291917291,83.5590189202015,769.162066366121,792.415519196982,804.935489861317,0.113183556863871,36.7187785442852,15.5058998517166,34.7247345228854,35.5813952376247,37.2287059397758,3.44941694602384,38.300869953664,39.9105023705239,41.0910301914868,0.0939414948638233,60,"1_PB420_0.136",NA,NA,NA,NA,NA,"1",755.762080684412,1.40083848849827
"20250529-CbDRC3-p026-m2x_E03_roi_0.png",20250529,"CbDRC3","p026","m2x","E03",0,795.974540191155,38.270007412962,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.273,NA,NA,"PB420","1",NA,NA,747.450036270326,177.954970539078,717.762373408372,737.091026401427,760.776681053107,80.2034053977091,779.191119849917,792.246549662418,812.936405766491,0.107302697847087,36.5003756760436,14.1635655044694,33.8233846046221,35.9551178392311,37.2767868051142,3.5924690736215,38.2497071707571,38.9837963184899,42.3106531900813,0.0984227972201218,61,"1_PB420_0.273",NA,NA,NA,NA,NA,"1",755.762080684412,5.01460036869526
"20250529-CbDRC3-p026-m2x_E04_roi_0.png",20250529,"CbDRC3","p026","m2x","E04",0,757.124160077418,37.9012734660331,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.546,NA,NA,"PB420","1",NA,NA,742.40999131925,553.577946593022,701.792987842979,723.931888085317,751.974480462457,43.2882202296688,771.021326476335,786.229264767068,792.974150153201,0.0583077015878333,37.4318727736425,29.3115277716283,34.8530865767478,36.2899623336957,37.568801606541,2.43152320123884,38.8391158040095,40.3430976464336,42.5756695171794,0.0649586307354352,50,"1_PB420_0.546",NA,NA,NA,"outlier","outlier","1",755.762080684412,-3.78760022195547
"20250529-CbDRC3-p026-m2x_E05_roi_0.png",20250529,"CbDRC3","p026","m2x","E05",0,779.686358434353,38.6865275308336,"","48h",10,"15hHB101","DMSO",1,"Levamisole",1.09,NA,NA,"PB420","1",NA,NA,719.814182494653,133.434421831666,691.02863914897,713.045078743395,731.379724492642,85.1621757114833,752.034796012447,765.873487294585,796.180715677465,0.118311333372646,35.9407861772441,14.7118989725193,33.9891366211285,35.221947910773,36.4648045654339,3.60037665188424,37.5915403859679,38.6759054381013,40.9190470846528,0.10017523362257,72,"1_PB420_1.09",NA,NA,NA,NA,NA,"1",755.762080684412,-24.38235619177
"20250529-CbDRC3-p026-m2x_E06_roi_0.png",20250529,"CbDRC3","p026","m2x","E06",0,708.870329204606,35.2868337366006,"","48h",10,"15hHB101","DMSO",1,"Levamisole",2.1875,NA,NA,"PB420","1",NA,NA,689.361047741202,549.367805981761,627.846527069975,669.941526664868,694.294558315572,46.2160999598626,719.997512410633,739.581255042276,774.45223656145,0.0670419370390839,36.2287332585719,30.0017078037657,32.4648172671172,34.929161335561,36.4721329429021,2.5015254671175,37.763525286857,39.2819672664709,41.7489514442434,0.0690481074583427,64,"1_PB420_2.1875",NA,NA,NA,NA,NA,"1",755.762080684412,-61.4675223688405
"20250529-CbDRC3-p026-m2x_E07_roi_0.png",20250529,"CbDRC3","p026","m2x","E07",0,567.157441301483,33.8172805036288,"","48h",10,"15hHB101","DMSO",1,"Levamisole",4.375,NA,NA,"PB420","1",NA,NA,479.817870325851,256.893549056109,297.696718707531,450.277299118761,510.33511591502,93.6268358273087,535.168288983943,557.590518671348,630.997550650585,0.195129947460534,27.9510270169072,16.5761351092536,20.6103478313673,26.7795496014987,28.9636726782802,4.76205145455283,30.8230153114583,33.1887760313383,35.3632851458243,0.170371251534776,59,"1_PB420_4.375",NA,NA,NA,NA,NA,"1",755.762080684412,-245.426964769392
"20250529-CbDRC3-p026-m2x_E08_roi_0.png",20250529,"CbDRC3","p026","m2x","E08",0,469.162658275263,30.6305309988676,"","48h",10,"15hHB101","DMSO",1,"Levamisole",8.75,NA,NA,"PB420","1",NA,NA,485.924646854125,214.586924947152,448.549260395367,471.218564041435,494.905605154008,58.0754626582331,516.680531356192,531.41497665426,602.637264325228,0.11951536731922,29.0030912512047,19.8753702812393,25.9758210677088,27.9904139110932,29.7162728012521,2.91433846376125,30.9761045263059,31.7253238818866,33.9378249130733,0.100483718736022,64,"1_PB420_8.75",NA,NA,NA,NA,NA,"1",755.762080684412,-260.856475530404
"20250529-CbDRC3-p026-m2x_E09_roi_0.png",20250529,"CbDRC3","p026","m2x","E09",0,438.723380159963,25.4413476238214,"","48h",10,"15hHB101","DMSO",1,"Levamisole",17.5,NA,NA,"PB420","1",NA,NA,411.8374745,214.333983734531,313.118105917574,361.53826312743,441.89199472265,73.3906895793545,466.666318343438,480.34363468187,524.976400233602,0.178203039119876,25.4323262590365,17.4370859438173,20.5466846189861,22.5914927140012,24.724222015331,4.8153986231863,28.4143630197724,29.2554095992947,50.4808209986214,0.189341650234426,62,"1_PB420_17.5",NA,NA,NA,NA,NA,"1",755.762080684412,-313.870085961762
"20250529-CbDRC3-p026-m2x_E10_roi_0.png",20250529,"CbDRC3","p026","m2x","E10",0,446.68814092877,27.6589197997022,"","48h",10,"15hHB101","DMSO",1,"Levamisole",35,NA,NA,"PB420","1",NA,NA,430.688271780488,194.855498361266,291.2896278732,399.515923536053,457.188491494858,80.7744114944251,481.350915039411,499.59683095199,535.738293529906,0.187547274413811,26.8961450233537,14.8834603732846,21.2765136752139,24.9759434668047,27.6686672308586,4.89634099475902,29.3340365934376,30.1901756256347,45.4338921453066,0.182046199948266,62,"1_PB420_35",NA,NA,NA,NA,NA,"1",755.762080684412,-298.573589189554
"20250529-CbDRC3-p026-m2x_E11_roi_0.png",20250529,"CbDRC3","p026","m2x","E11",0,355.581177439024,21.1149372480751,"","48h",10,"15hHB101","DMSO",1,"Levamisole",70,NA,NA,"PB420","1",NA,NA,336.420350251318,255.78578869998,283.812102929647,318.044831126465,345.489061474673,35.3095580929451,363.622181672977,373.800688190386,401.45485956047,0.10495666527476,21.2566582629958,15.6339834758137,18.8686398012856,19.5269510685646,21.2395941879053,2.10935778775755,22.6247692771524,23.6498947182665,27.8800206950055,0.0992328032779067,59,"1_PB420_70",NA,NA,NA,NA,NA,"1",755.762080684412,-410.273019209739
"20250529-CbDRC3-p026-m2x_E12_roi_0.png",20250529,"CbDRC3","p026","m2x","E12",0,392.30208357557,21.8515849931934,"","48h",10,"15hHB101","DMSO",1,"Levamisole",140,NA,NA,"PB420","1",NA,NA,283.95845003117,128.356314074825,220.490057043414,231.616414427511,278.496315687826,65.1037749584335,350.260630997607,371.136264178448,392.30208357557,0.229272187361521,18.857366273937,12.1175190643821,15.190837172214,17.2043092336146,18.936773970176,3.01612815989331,20.869177194184,21.9500063772113,29.9626697628778,0.159944295299707,53,"1_PB420_140",NA,NA,NA,NA,NA,"1",755.762080684412,-477.265764996586
"20250529-CbDRC3-p026-m2x_F01_roi_0.png",20250529,"CbDRC3","p026","m2x","F01",0,767.28415740355,36.6409236846035,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0,NA,NA,"ED3102","1",NA,NA,755.368507557106,639.888132504576,727.584614566163,740.732163392513,757.081191570362,27.8112199910245,776.861338421414,785.821629855824,803.173213846261,0.0368180824495414,36.0899772113603,27.972314974227,33.8797773005283,35.1677853596891,36.3047873865795,1.90099730196368,37.2397944432253,38.1170299148683,39.8329228867164,0.0526738293801219,95,"1_ED3102_0",NA,"n>75",NA,NA,NA,"1",757.719229001539,-0.638037431177281
"20250529-CbDRC3-p026-m2x_F02_roi_0.png",20250529,"CbDRC3","p026","m2x","F02",0,760.009406067506,35.7606400588205,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.136,NA,NA,"ED3102","1",NA,NA,764.577728828996,620.406546979327,739.839461294335,753.564601116988,768.510852786491,31.2072913335952,780.617540676834,798.032014589398,830.867570938385,0.0408163750484746,37.6871595620898,31.4277797829062,34.4193210782162,36.076611566936,37.7322549009028,2.52569343342228,39.2194264270379,41.054011023052,44.3203789557076,0.0670173465649802,74,"1_ED3102_0.136",NA,NA,NA,NA,NA,"1",757.719229001539,10.7916237849523
"20250529-CbDRC3-p026-m2x_F03_roi_0.png",20250529,"CbDRC3","p026","m2x","F03",0,791.194436398853,36.5846026644075,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.273,NA,NA,"ED3102","1",NA,NA,751.51556658112,669.561089184727,708.880794517596,736.952595458917,753.543384915905,27.4358373262812,769.879621923639,784.540056090659,822.088185059433,0.0365073440209567,36.1724457754352,30.6870391844995,33.8941855393093,35.0005104276073,36.0889331504668,2.03536635190986,37.5068180427279,38.5904691263158,41.9104020729359,0.0562684194634159,102,"1_ED3102_0.273",NA,"n>75",NA,NA,NA,"1",757.719229001539,-4.17584408563346
"20250529-CbDRC3-p026-m2x_F04_roi_0.png",20250529,"CbDRC3","p026","m2x","F04",0,721.154064710438,34.0058794030839,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.546,NA,NA,"ED3102","1",NA,NA,747.409714419046,624.842221670659,715.845296035192,730.32148330775,750.454064880119,30.4397903991075,768.654383168638,778.535365566532,803.272231769146,0.0407270467748309,36.0311177928925,31.0292831893255,33.8758498734771,34.8496741716471,36.163778235795,1.74308521630476,37.3011135728739,38.0583586351558,40.8097650037999,0.0483772173354167,90,"1_ED3102_0.546",NA,"n>75",NA,NA,NA,"1",757.719229001539,-7.2651641214195
"20250529-CbDRC3-p026-m2x_F05_roi_0.png",20250529,"CbDRC3","p026","m2x","F05",0,733.521220665082,34.745932082703,"","48h",10,"15hHB101","DMSO",1,"Levamisole",1.09,NA,NA,"ED3102","1",NA,NA,732.399803676519,645.226226974747,701.131385003031,718.019208401284,736.187692779767,28.220787641789,750.023501981843,765.192779963037,784.648100802773,0.0385319432093313,36.0850105407719,32.2913699547858,33.7447937476489,34.745932082703,36.0731173307801,1.78085957859611,37.2151928724559,38.416534286512,40.2259548441507,0.0493517821363513,77,"1_ED3102_1.09",NA,"n>75",NA,NA,NA,"1",757.719229001539,-21.5315362217718
"20250529-CbDRC3-p026-m2x_F06_roi_0.png",20250529,"CbDRC3","p026","m2x","F06",0,695.565566604254,36.7491732558541,"","48h",10,"15hHB101","DMSO",1,"Levamisole",2.1875,NA,NA,"ED3102","1",NA,NA,681.213313329482,488.24201440567,630.052171401083,655.042913277361,689.007422045681,47.6225226315639,713.436201973885,736.29125461818,760.999923322492,0.0699083850825011,35.0611868507778,28.1500695227519,31.9294880088282,33.3580418888987,35.1332887217241,2.5070905484628,36.7468109698215,37.802557372676,41.7049346440905,0.0715061517778362,68,"1_ED3102_2.1875",NA,NA,NA,NA,NA,"1",757.719229001539,-68.7118069558577
"20250529-CbDRC3-p026-m2x_F07_roi_0.png",20250529,"CbDRC3","p026","m2x","F07",0,575.69355648107,30.758237341506,"","48h",10,"15hHB101","DMSO",1,"Levamisole",4.375,NA,NA,"ED3102","1",NA,NA,534.97210157941,300.159228362496,473.884419354474,507.690456740619,548.896559659578,54.1676761811183,569.501886634457,592.835101967717,624.451341595137,0.101253272873852,30.4587206169462,19.7041821982265,27.2350721394063,28.915931405788,30.6179349885599,2.83883271358456,32.6556185584162,33.902099996724,36.7729343951602,0.0932026249324844,80,"1_ED3102_4.375",NA,"n>75",NA,NA,NA,"1",757.719229001539,-208.822669341961
"20250529-CbDRC3-p026-m2x_F08_roi_0.png",20250529,"CbDRC3","p026","m2x","F08",0,524.133657771526,27.9662681613803,"","48h",10,"15hHB101","DMSO",1,"Levamisole",8.75,NA,NA,"ED3102","1",NA,NA,508.366072053985,332.632818467139,460.654200439902,493.440856457752,509.365371624029,42.2939706160883,528.218720032275,558.225407065306,591.304765641185,0.0831958955191584,29.3659372732131,22.0363531883964,27.1793911968578,28.2927998165148,29.2670329523405,2.0745206780058,30.9217680573386,31.5366328592005,34.2373913233762,0.0706437754295052,73,"1_ED3102_8.75",NA,NA,NA,NA,NA,"1",757.719229001539,-248.35385737751
"20250529-CbDRC3-p026-m2x_F09_roi_0.png",20250529,"CbDRC3","p026","m2x","F09",0,518.732758707806,28.0757458741888,"","48h",10,"15hHB101","DMSO",1,"Levamisole",17.5,NA,NA,"ED3102","1",NA,NA,476.709231140114,204.985702378214,404.874117490909,473.169181615197,492.750501172307,73.9318652893533,513.961310407231,543.87416015113,583.020891391042,0.155087966542069,27.7361352591839,15.5071646912694,23.8631345877093,26.6369297701547,28.7432253237144,3.79454061747158,29.7689548780191,31.3647391390953,33.1703287639518,0.136808556131307,86,"1_ED3102_17.5",NA,"n>75",NA,NA,NA,"1",757.719229001539,-264.968727829232
"20250529-CbDRC3-p026-m2x_F10_roi_0.png",20250529,"CbDRC3","p026","m2x","F10",0,496.650424559868,28.1485646240101,"","48h",10,"15hHB101","DMSO",1,"Levamisole",35,NA,NA,"ED3102","1",NA,NA,487.213229591393,215.054785337571,439.189295088251,477.658223986397,494.446568777716,52.9788698896876,513.134814910077,531.587039700226,575.655325560263,0.108738570038665,28.0284894724118,14.6899453028091,24.7438633462249,27.3167628419517,28.5231494547418,2.77910645987326,29.6846827624068,30.5314177065689,31.5367753090539,0.0991529159146699,55,"1_ED3102_35",NA,NA,NA,NA,NA,"1",757.719229001539,-263.272660223823
"20250529-CbDRC3-p026-m2x_F11_roi_0.png",20250529,"CbDRC3","p026","m2x","F11",0,399.186796206026,22.6067233354289,"","48h",10,"15hHB101","DMSO",1,"Levamisole",70,NA,NA,"ED3102","1",NA,NA,359.255309677728,173.632729551594,280.72902724432,342.301280826874,370.13056623093,50.8307099860833,386.623983571295,409.925056396244,443.520255706592,0.141489098746185,23.639197252295,13.3272133697278,20.5045334751264,22.3865827341758,23.5116099235807,4.19618582139137,24.3020857963735,24.9752015803809,43.5164890139944,0.177509658073689,83,"1_ED3102_70",NA,"n>75",NA,NA,NA,"1",757.719229001539,-387.588662770609
"20250529-CbDRC3-p026-m2x_F12_roi_0.png",20250529,"CbDRC3","p026","m2x","F12",0,478.607053458106,24.0122484845121,"","48h",10,"15hHB101","DMSO",1,"Levamisole",140,NA,NA,"ED3102","1",NA,NA,344.492727908933,157.134076474515,287.962120037989,321.360325720548,357.684288774781,50.5588873072023,373.063063204979,388.889842303313,478.607053458106,0.146763293420137,21.8077259663494,14.7295432929369,19.0191092490967,20.3182540999984,21.6115327782706,2.13173593575509,23.3984414039235,24.3398302580447,27.4389381260562,0.0977514087917505,76,"1_ED3102_140",NA,"n>75",NA,NA,NA,"1",757.719229001539,-400.034940226758
"20250529-CbDRC3-p027-m2x_A01_roi_0.png",20250529,"CbDRC3","p027","m2x","A01",0,776.401765810686,34.7875055218705,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0,NA,NA,"ECA2666","1",NA,NA,744.784571495678,531.434249052835,684.153595713137,725.152873624755,758.208611164861,54.0142624107656,777.572134282072,789.69799387365,905.921199182593,0.0725233369191498,34.3827922119407,27.9963771568992,30.802747799558,32.4958817956235,33.9756887836935,3.53473788330992,36.0916751021353,37.6048059135748,56.5312183440117,0.102805434227717,92,"1_ECA2666_0",NA,"n>75",NA,NA,NA,"1",742.112829021127,16.0957821437343
"20250529-CbDRC3-p027-m2x_A02_roi_0.png",20250529,"CbDRC3","p027","m2x","A02",0,769.514275036531,34.9615771058501,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.136,NA,NA,"ECA2666","1",NA,NA,747.292774563593,216.884775670316,689.243524937282,739.321070731945,759.534610348982,73.761621320936,779.61503934674,792.169709887793,834.36795842271,0.0987051177686169,33.8981758329751,14.4758892298278,29.9792714061768,32.705797785925,34.2131382464427,3.421280249709,35.556426806277,37.4551383430886,39.1426687090255,0.100928152198116,81,"1_ECA2666_0.136",NA,"n>75",NA,NA,NA,"1",742.112829021127,17.4217813278557
"20250529-CbDRC3-p027-m2x_A03_roi_0.png",20250529,"CbDRC3","p027","m2x","A03",0,749.639578256159,31.6692597839819,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.273,NA,NA,"ECA2666","1",NA,NA,727.576472454079,185.697785316715,656.012284890537,717.847397853146,752.323118985155,91.9887308536709,768.491964433111,793.667363297352,814.307637157793,0.126431700771463,33.2733086763561,18.2804125412429,29.8915544886806,32.1971631041996,33.7706243981405,3.34092890040865,35.2893828399905,36.5601903188655,39.3407960343803,0.10040867690392,75,"1_ECA2666_0.273",NA,NA,NA,NA,NA,"1",742.112829021127,10.2102899640279
"20250529-CbDRC3-p027-m2x_A04_roi_0.png",20250529,"CbDRC3","p027","m2x","A04",0,751.868222950606,32.0074153681517,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0.546,NA,NA,"ECA2666","1",NA,NA,759.966740038641,607.331150010526,719.227709818161,740.896541686407,767.900843972882,43.5326576578352,782.688935146188,801.085977272537,860.145956599847,0.0572823195599609,34.8193688841718,28.5858140832457,31.269888553799,32.9781814302841,34.5836630438378,2.89774539634351,36.5245181655661,38.8764541463919,42.0372721284354,0.0832222262839683,66,"1_ECA2666_0.546",NA,NA,NA,NA,NA,"1",742.112829021127,25.7880149517556
"20250529-CbDRC3-p027-m2x_A05_roi_0.png",20250529,"CbDRC3","p027","m2x","A05",0,752.289514812111,34.5974795002869,"","48h",10,"15hHB101","DMSO",1,"Levamisole",1.09,NA,NA,"ECA2666","1",NA,NA,748.593180018214,608.459943878449,703.796553379506,722.081806578471,750.268458825506,39.6288816445838,773.419606444253,789.039687380975,868.691534455525,0.0529378074799179,35.1695542505574,30.8753750279017,32.3469125504519,33.9495754635026,34.8635129780475,2.06605700200394,36.6140425048479,38.161904185158,39.5341352770603,0.0587456123920362,86,"1_ECA2666_1.09",NA,"n>75",NA,NA,NA,"1",742.112829021127,8.1556298043796
"20250529-CbDRC3-p027-m2x_A06_roi_0.png",20250529,"CbDRC3","p027","m2x","A06",0,744.408714381944,34.4324938659244,"","48h",10,"15hHB101","DMSO",1,"Levamisole",2.1875,NA,NA,"ECA2666","1",NA,NA,698.564781459216,209.194477088258,640.324183649019,682.225456150184,707.635484990389,77.5137397185603,740.097391352729,765.478986407283,807.66386819086,0.11096141943578,34.0820737122928,12.8602561059564,30.9045679793701,32.7526913088477,34.6581292381142,3.43136171506081,35.9685165906522,37.0385314745771,40.1126666223664,0.10067937015884,79,"1_ECA2666_2.1875",NA,"n>75",NA,NA,NA,"1",742.112829021127,-34.4773440307378
"20250529-CbDRC3-p027-m2x_A07_roi_0.png",20250529,"CbDRC3","p027","m2x","A07",0,611.698582435258,34.1541994677524,"","48h",10,"15hHB101","DMSO",1,"Levamisole",4.375,NA,NA,"ECA2666","1",NA,NA,574.540910031944,162.769602985942,518.228408642402,543.979022085018,581.724675907972,74.3860163955465,605.605801759878,647.30532705594,683.434760758598,0.129470356412759,30.47902020058,19.0600074797187,26.8730349262592,28.9352326259164,31.1242585080689,3.45799749868827,32.8525876737526,34.428375996091,35.6659300900963,0.113455008590547,52,"1_ECA2666_4.375",NA,NA,NA,NA,NA,"1",742.112829021127,-160.388153113154
"20250529-CbDRC3-p027-m2x_A08_roi_0.png",20250529,"CbDRC3","p027","m2x","A08",0,565.621343899136,31.5446785488876,"","48h",10,"15hHB101","DMSO",1,"Levamisole",8.75,NA,NA,"ECA2666","1",NA,NA,533.608237400233,360.656189071842,464.769562419346,509.12895462817,528.569216282483,57.4631866571396,573.737535900801,596.281881537713,676.597052556266,0.107687967744095,28.8906568599359,21.7831980168895,25.7681108922212,27.080366758756,28.9531775375151,2.76796226491421,30.8269053748105,32.2306800062776,36.2049847170348,0.0958082150341371,70,"1_ECA2666_8.75",NA,NA,NA,NA,NA,"1",742.112829021127,-213.543612738644
"20250529-CbDRC3-p027-m2x_A09_roi_0.png",20250529,"CbDRC3","p027","m2x","A09",0,525.304400002348,25.9125475349891,"","48h",10,"15hHB101","DMSO",1,"Levamisole",17.5,NA,NA,"ECA2666","1",NA,NA,431.457097960746,276.045486993733,379.494645116138,395.646646766414,424.639320235779,51.7264604153629,462.187446647003,505.939265701011,532.909371576755,0.119887842058561,23.7495997613185,18.9051405031773,21.0789071854823,22.4463218087157,23.6199657957423,2.32233969353165,25.1301070906155,26.2518052646977,29.9303844726956,0.0977843718155662,71,"1_ECA2666_17.5",NA,NA,NA,NA,NA,"1",742.112829021127,-317.473508785347
"20250529-CbDRC3-p027-m2x_A10_roi_0.png",20250529,"CbDRC3","p027","m2x","A10",0,532.05310253289,25.9834126719207,"","48h",10,"15hHB101","DMSO",1,"Levamisole",35,NA,NA,"ECA2666","1",NA,NA,425.264872734842,62.5858697116926,330.69649495993,388.636094186483,443.952951580268,81.0935643779215,472.844198219355,511.329190685256,532.05310253289,0.190689543334289,26.1191759405753,14.748410911849,19.7317262322834,21.9647368823749,23.7439873651884,19.3183535239986,26.2709164379362,28.4040502623243,187.771997309037,0.739623392711567,74,"1_ECA2666_35",NA,NA,NA,NA,NA,"1",742.112829021127,-298.159877440859
"20250529-CbDRC3-p027-m2x_A11_roi_0.png",20250529,"CbDRC3","p027","m2x","A11",0,451.530900347655,26.5539132620976,"","48h",10,"15hHB101","DMSO",1,"Levamisole",70,NA,NA,"ECA2666","1",NA,NA,348.186751668386,159.521594756293,222.160550261804,299.205694256811,359.988409283528,83.3013010735007,397.467987858661,433.744274366948,561.879833330247,0.239243166703933,20.3933518872219,11.0575807682819,16.0868169743166,17.6799821393893,20.6877089776829,3.67188393958848,22.8353584158605,24.7503692771221,27.6509802653644,0.18005298785087,67,"1_ECA2666_70",NA,NA,NA,NA,NA,"1",742.112829021127,-382.124419737598
"20250529-CbDRC3-p027-m2x_A12_roi_0.png",20250529,"CbDRC3","p027","m2x","A12",0,272.765237120683,15.2067205115716,"","48h",10,"15hHB101","DMSO",1,"Levamisole",140,NA,NA,"ECA2666","1",NA,NA,260.003057029004,25.339854897115,210.673792893998,230.37296955825,264.032089709884,56.9190192455284,293.6429239406,313.775810167922,391.054840952072,0.218916730810511,18.5803821248537,12.4133358691516,14.6051544393157,15.2532954230832,16.7431825813824,12.1159555162923,17.9320809119784,19.8472742784825,101.067183361049,0.652083226000266,50,"1_ECA2666_140",NA,NA,NA,NA,NA,"1",742.112829021127,-478.080739311243
"20250529-CbDRC3-p027-m2x_B01_roi_0.png",20250529,"CbDRC3","p027","m2x","B01",0,866.979027155985,37.4718717911827,"","48h",10,"15hHB101","DMSO",1,"Levamisole",0,NA,NA,"JU3237","1",NA,NA,823.467830819968,585.233898061842,771.901879694657,798.653499995241,828.607555479446,47.1671938083982,856.576824897224,871.764499294586,904.024451382225,0.0572787327483473,37.5698195181293,29.3741849739729,35.3546359807211,36.7696637341415,37.6193150769451,1.98126355104572,38.9550344209181,39.866432949342,41.6891721266447,0.0527355088860531,79,"1_JU3237_0",NA,"n>75",NA,NA,NA,"1",810.19884282327,18.4087126561758
